WigleWifi-1.4,appRelease=2.25,model=LG-D855,release=6.0,device=g3,display=MRA58K,board=MSM8974,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
58:70:c6:f5:5d:fb,YICarCam_f55dfb,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:14:52,5,-73,32.11521429,34.94071328,52,4,WIFI
00:1a:dd:f4:e6:c5,Afikim_Wifi,[ESS],2017-11-02 08:14:54,13,-77,32.11513318,34.9406726,51,3,WIFI
34:0a:12:31:21:84,Afikim-wifi,[ESS],2017-11-02 08:14:54,7,-73,32.11513318,34.9406726,51,3,WIFI
08:97:58:33:f2:96,NIPPON_4182,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:14:56,2,-80,32.11513119,34.94067395,52,3,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:14:56,1,-81,32.11513119,34.94067395,52,3,WIFI
34:0a:12:31:21:84,Afikim-wifi,[ESS],2017-11-02 08:14:58,7,-67,32.11512864,34.94067394,51,3,WIFI
52:41:44:57:49:4e,,,2017-11-02 08:15:01,8,-79,32.11512939,34.94066794,52,3,WIFI
00:1a:dd:f5:df:c5,Afikim_Wifi,[ESS],2017-11-02 08:15:04,13,-74,32.11512343,34.94066234,54,3,WIFI
00:1a:dd:f5:df:c4,,[ESS],2017-11-02 08:15:04,13,-75,32.11512343,34.94066234,54,3,WIFI
08:97:58:33:f2:96,NIPPON_4182,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:07,2,-72,32.11512354,34.94066357,54,3,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:15:07,1,-76,32.11512354,34.94066357,54,3,WIFI
08:97:58:33:7e:de,wifi in car-0036,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:13,2,-77,32.11512286,34.94066403,54,3,WIFI
08:97:58:33:7e:de,wifi in car-0036,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:16,2,-69,32.11512284,34.94066403,54,3,WIFI
08:97:58:33:7e:de,wifi in car-0036,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:20,2,-63,32.11512283,34.940664,54,3,WIFI
14:9d:09:80:1d:95,HUAWEI-1D95,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:15:23,5,-76,32.11512284,34.94066401,54,3,WIFI
f6:f1:5a:5a:e4:a7,Avihay's iPhone,[WPA2-PSK-CCMP][ESS],2017-11-02 08:15:26,1,-84,32.11512282,34.94066401,54,3,WIFI
08:97:58:33:f2:96,NIPPON_4182,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:29,2,-57,32.1151228,34.94066404,54,3,WIFI
08:97:58:33:8a:58,MiFi_24875013,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:15:41,1,-59,32.11512277,34.94066427,54,3,WIFI
f6:f1:5a:5a:e4:a7,Avihay's iPhone,[WPA2-PSK-CCMP][ESS],2017-11-02 08:15:44,1,-79,32.11512276,34.94066425,54,3,WIFI
06:d6:aa:73:39:c7,OnePlus3 - Yali,[ESS],2017-11-02 08:15:44,11,-85,32.11512276,34.94066425,54,3,WIFI
14:9d:09:80:1d:95,HUAWEI-1D95,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:15:51,5,-64,32.11512273,34.94066415,54,3,WIFI
f6:f1:5a:5a:e4:a7,Avihay's iPhone,[WPA2-PSK-CCMP][ESS],2017-11-02 08:15:55,1,-71,32.11512268,34.94066412,54,3,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:25,1,-83,32.11495606,34.94170991,58,4,WIFI
52:41:44:57:49:4e,,,2017-11-02 08:16:25,8,-82,32.11495606,34.94170991,58,4,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:16:27,0,-113,32.11494616,34.94200301,60,4,GSM
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:34,1,-83,32.11489628,34.9429402,62,10,WIFI
52:41:44:57:49:4e,,,2017-11-02 08:16:34,8,-85,32.11489628,34.9429402,62,10,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:34,6,-76,32.11489628,34.9429402,62,10,WIFI
f6:f1:5a:5a:e4:a7,Avihay's iPhone,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:34,1,-85,32.11489628,34.9429402,62,10,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:16:36,0,-113,32.1148691,34.94303502,63,9,GSM
14:9d:09:80:1d:95,HUAWEI-1D95,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:16:38,5,-73,32.11486175,34.94314064,64,7,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:42,1,-76,32.1148526,34.94323804,64,5,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:44,6,-71,32.11485442,34.94326779,63,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:16:44,1,-77,32.11485442,34.94326779,63,4,WIFI
08:97:58:33:81:fc,wifi in car-0435,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:16:44,1,-85,32.11485442,34.94326779,63,4,WIFI
08:97:58:33:cc:c6,NIPPON_1873,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:16:59,5,-81,32.11480352,34.94364356,61,4,WIFI
52:41:44:57:49:4e,,,2017-11-02 08:17:09,8,-82,32.11476465,34.94396678,62,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:11,1,-69,32.11475536,34.94404879,60,3,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:17:11,0,-113,32.11475536,34.94404879,60,3,GSM
14:9d:09:80:1d:95,HUAWEI-1D95,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:17:15,5,-76,32.11473788,34.94417868,59,3,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:19,6,-67,32.11470903,34.94435481,59,3,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:19,1,-77,32.11470903,34.94435481,59,3,WIFI
c4:9a:02:83:98:6a,LG G3,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:31,11,-84,32.11461428,34.94489947,61,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:35,1,-75,32.11457383,34.94509443,60,9,WIFI
08:97:58:32:67:c0,SEW132_23619701,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:17:35,2,-75,32.11457383,34.94509443,60,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:17:35,0,-113,32.11457383,34.94509443,60,9,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:41,6,-54,32.11453024,34.94541949,59,9,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:41,1,-80,32.11453024,34.94541949,59,9,WIFI
52:41:44:57:49:4e,,,2017-11-02 08:17:47,8,-81,32.11447449,34.94575935,59,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:53,1,-75,32.11438284,34.94615528,62,10,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:17:53,0,-113,32.11438284,34.94615528,62,10,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:57,6,-62,32.11431087,34.94650076,63,9,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:57,1,-78,32.11431087,34.94650076,63,9,WIFI
78:d3:8d:e4:ff:50,camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:17:59,6,-85,32.11426867,34.94669473,63,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:05,1,-77,32.11413908,34.94728686,64,10,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:05,0,-113,32.11413908,34.94728686,64,10,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:09,6,-73,32.11405084,34.94760365,66,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:18,0,-113,32.11385123,34.94838985,66,9,GSM
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:28,0,-113,32.11352112,34.94946242,64,9,GSM
e4:6f:13:71:ed:18,KISS MY _WiFi,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:30,2,-82,32.11344089,34.94971786,63,9,WIFI
82:2a:a8:ff:a0:83,Masofon,[WEP][ESS],2017-11-02 08:18:32,11,-80,32.11335831,34.94999331,64,9,WIFI
58:70:c6:00:c6:81,YICarCam_00c681,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:18:34,6,-71,32.11326802,34.95028036,65,9,WIFI
74:da:38:9b:a1:f2,edimax_5G_9BA1F2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:34,40,-81,32.11326802,34.95028036,65,9,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:34,6,-80,32.11326802,34.95028036,65,9,WIFI
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:36,2,-74,32.11317051,34.9505822,65,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:36,0,-113,32.11317051,34.9505822,65,9,GSM
e4:6f:13:71:ed:18,KISS MY _WiFi,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:38,2,-82,32.11305204,34.95091705,64,9,WIFI
38:a2:8c:02:c0:f5,SAMSONIX ML_280,[ESS],2017-11-02 08:18:38,6,-72,32.11305204,34.95091705,64,9,WIFI
82:2a:a8:ff:a0:83,Masofon,[WEP][ESS],2017-11-02 08:18:40,11,-84,32.11294706,34.95126751,64,9,WIFI
a8:c8:3a:35:e6:9a,Partner-4G-E69A,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:40,9,-83,32.11294706,34.95126751,64,9,WIFI
58:70:c6:00:c6:81,YICarCam_00c681,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:18:42,6,-71,32.11282883,34.95164473,63,9,WIFI
74:da:38:9b:a1:f2,edimax_5G_9BA1F2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:42,40,-82,32.11282883,34.95164473,63,9,WIFI
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:42,6,-80,32.11282883,34.95164473,63,9,WIFI
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:42,2,-74,32.11282883,34.95164473,63,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:42,1,-74,32.11282883,34.95164473,63,9,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:42,1,-84,32.11282883,34.95164473,63,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:42,0,-113,32.11282883,34.95164473,63,9,GSM
38:a2:8c:02:c0:f5,SAMSONIX ML_280,[ESS],2017-11-02 08:18:44,6,-72,32.1127018,34.95202483,64,9,WIFI
82:2a:a8:ff:a0:83,Masofon,[WEP][ESS],2017-11-02 08:18:46,11,-84,32.11258327,34.95241417,63,9,WIFI
a8:c8:3a:35:e6:9a,Partner-4G-E69A,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:46,9,-80,32.11258327,34.95241417,63,9,WIFI
08:97:58:31:db:b4,SEW132_23567843,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:46,2,-81,32.11258327,34.95241417,63,9,WIFI
74:da:38:9b:a1:f2,edimax_5G_9BA1F2,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:48,40,-82,32.11245578,34.95281296,63,9,WIFI
74:da:38:9b:a1:ed,edimax_2.4G_9BA1ED,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:48,2,-74,32.11245578,34.95281296,63,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:48,1,-74,32.11245578,34.95281296,63,9,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:48,1,-84,32.11245578,34.95281296,63,9,WIFI
08:97:58:31:db:b4,SEW132_23567843,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:48,2,-76,32.11245578,34.95281296,63,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:48,0,-113,32.11245578,34.95281296,63,9,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:50,6,-74,32.112318,34.95324401,64,9,WIFI
08:97:58:05:71:ca,SEW132_21402369,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:50,2,-81,32.112318,34.95324401,64,9,WIFI
3c:33:00:6d:3f:0f,,[IBSS],2017-11-02 08:18:50,13,-64,32.112318,34.95324401,64,9,WIFI
6c:3b:6b:94:63:bc,Afikim Wifi,[ESS],2017-11-02 08:18:50,6,-83,32.112318,34.95324401,64,9,WIFI
a8:c8:3a:35:e6:9a,Partner-4G-E69A,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:52,9,-80,32.11217007,34.95366875,64,9,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:52,1,-77,32.11217007,34.95366875,64,9,WIFI
a4:18:75:c3:2e:73,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:18:52,13,-79,32.11217007,34.95366875,64,9,WIFI
a4:18:75:c3:2e:71,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:18:52,13,-79,32.11217007,34.95366875,64,9,WIFI
5c:0e:8b:4a:3c:30,Shaul,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:18:52,11,-81,32.11217007,34.95366875,64,9,WIFI
a4:18:75:c3:2e:72,Orian-Guest,[ESS],2017-11-02 08:18:52,13,-77,32.11217007,34.95366875,64,9,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:54,1,-81,32.11201657,34.95411325,64,9,WIFI
08:97:58:31:db:b4,SEW132_23567843,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:54,2,-76,32.11201657,34.95411325,64,9,WIFI
e0:0e:da:7f:fc:70,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:54,1,-82,32.11201657,34.95411325,64,9,WIFI
e0:0e:da:7f:fc:71,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:54,1,-83,32.11201657,34.95411325,64,9,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:54,0,-113,32.11201657,34.95411325,64,9,GSM
78:d3:8d:e4:ff:28,office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:56,6,-74,32.11184915,34.95456204,67,4,WIFI
08:97:58:05:71:ca,SEW132_21402369,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:56,2,-81,32.11184915,34.95456204,67,4,WIFI
3c:33:00:6d:3f:0f,,[IBSS],2017-11-02 08:18:56,13,-64,32.11184915,34.95456204,67,4,WIFI
6c:3b:6b:94:63:bc,Afikim Wifi,[ESS],2017-11-02 08:18:56,6,-83,32.11184915,34.95456204,67,4,WIFI
78:d3:8d:e4:ff:1c,repeater from office,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-81,32.11153853,34.95525625,68,3,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-77,32.11153853,34.95525625,68,3,WIFI
08:97:58:31:db:b4,SEW132_23567843,[WPA-PSK-CCMP][WPS][ESS],2017-11-02 08:18:59,2,-76,32.11153853,34.95525625,68,3,WIFI
6c:3b:6b:94:63:bc,Afikim Wifi,[ESS],2017-11-02 08:18:59,6,-73,32.11153853,34.95525625,68,3,WIFI
a4:18:75:c3:2e:73,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:18:59,13,-84,32.11153853,34.95525625,68,3,WIFI
a4:18:75:c3:2e:71,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:18:59,13,-84,32.11153853,34.95525625,68,3,WIFI
5c:0e:8b:4a:3c:30,Shaul,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:18:59,11,-78,32.11153853,34.95525625,68,3,WIFI
a4:18:75:c3:2e:72,Orian-Guest,[ESS],2017-11-02 08:18:59,13,-84,32.11153853,34.95525625,68,3,WIFI
e0:0e:da:7f:fc:70,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-79,32.11153853,34.95525625,68,3,WIFI
e0:0e:da:7f:fc:71,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-82,32.11153853,34.95525625,68,3,WIFI
a4:18:75:e1:55:93,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:18:59,9,-77,32.11153853,34.95525625,68,3,WIFI
58:bf:ea:92:34:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:18:59,5,-79,32.11153853,34.95525625,68,3,WIFI
f0:3e:90:0e:69:38,China_Motors,[WPA-PSK-CCMP+TKIP][PMF-OPT][WPA2-PSK-CCMP+TKIP][PMF-OPT][ESS],2017-11-02 08:18:59,11,-79,32.11153853,34.95525625,68,3,WIFI
00:42:68:74:70:2e,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,48,-84,32.11153853,34.95525625,68,3,WIFI
a4:18:75:e1:55:91,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:18:59,9,-80,32.11153853,34.95525625,68,3,WIFI
00:42:68:74:70:20,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-80,32.11153853,34.95525625,68,3,WIFI
00:42:68:74:70:2f,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,48,-85,32.11153853,34.95525625,68,3,WIFI
06:d6:aa:63:57:f9,????? s8,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,1,-82,32.11153853,34.95525625,68,3,WIFI
e0:0e:da:7f:fc:7f,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:18:59,48,-87,32.11153853,34.95525625,68,3,WIFI
1c:bd:b9:3d:d6:94,Bezeq_3dd691,[WEP][ESS],2017-11-02 08:18:59,6,-75,32.11153853,34.95525625,68,3,WIFI
a4:18:75:e1:55:92,Orian-Guest,[ESS],2017-11-02 08:18:59,9,-79,32.11153853,34.95525625,68,3,WIFI
58:bf:ea:92:34:22,Orian-Guest,[ESS],2017-11-02 08:18:59,5,-80,32.11153853,34.95525625,68,3,WIFI
02:38:19:c3:9c:31,scodix-orian,[IBSS],2017-11-02 08:18:59,10,-85,32.11153853,34.95525625,68,3,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:18:59,0,-113,32.11153853,34.95525625,68,3,GSM
00:42:68:74:70:21,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:00,1,-78,32.11142729,34.95548005,70,3,WIFI
58:bf:ea:92:38:61,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:19:00,9,-79,32.11142729,34.95548005,70,3,WIFI
58:bf:ea:92:38:63,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:00,9,-79,32.11142729,34.95548005,70,3,WIFI
a4:18:75:ea:4f:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:00,9,-82,32.11142729,34.95548005,70,3,WIFI
48:ee:0c:39:55:99,albert_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:00,48,-91,32.11142729,34.95548005,70,3,WIFI
58:bf:ea:92:38:62,Orian-Guest,[ESS],2017-11-02 08:19:00,9,-78,32.11142729,34.95548005,70,3,WIFI
a4:18:75:ea:4f:22,Orian-Guest,[ESS],2017-11-02 08:19:00,9,-82,32.11142729,34.95548005,70,3,WIFI
58:bf:ea:77:37:22,Orian-Guest,[ESS],2017-11-02 08:19:00,1,-84,32.11142729,34.95548005,70,3,WIFI
58:bf:ea:77:37:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:02,1,-81,32.11117813,34.95593424,71,4,WIFI
48:ee:0c:39:55:98,albert_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:02,11,-82,32.11117813,34.95593424,71,4,WIFI
10:0d:7f:83:9d:f0,scodix-orian,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:19:02,11,-87,32.11117813,34.95593424,71,4,WIFI
78:d3:8d:e4:ff:04,acseess for camera,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,1,-86,32.11090698,34.95637934,74,3,WIFI
6c:3b:6b:94:63:bc,Afikim Wifi,[ESS],2017-11-02 08:19:04,6,-78,32.11090698,34.95637934,74,3,WIFI
a4:18:75:c3:2e:73,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:04,13,-84,32.11090698,34.95637934,74,3,WIFI
a4:18:75:c3:2e:71,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:19:04,13,-84,32.11090698,34.95637934,74,3,WIFI
5c:0e:8b:4a:3c:30,Shaul,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-02 08:19:04,11,-81,32.11090698,34.95637934,74,3,WIFI
a4:18:75:c3:2e:72,Orian-Guest,[ESS],2017-11-02 08:19:04,13,-84,32.11090698,34.95637934,74,3,WIFI
e0:0e:da:7f:fc:70,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,1,-78,32.11090698,34.95637934,74,3,WIFI
e0:0e:da:7f:fc:71,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,1,-80,32.11090698,34.95637934,74,3,WIFI
a4:18:75:e1:55:93,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:04,9,-78,32.11090698,34.95637934,74,3,WIFI
58:bf:ea:92:34:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:04,5,-75,32.11090698,34.95637934,74,3,WIFI
f0:3e:90:0e:69:38,China_Motors,[WPA-PSK-CCMP+TKIP][PMF-OPT][WPA2-PSK-CCMP+TKIP][PMF-OPT][ESS],2017-11-02 08:19:04,11,-79,32.11090698,34.95637934,74,3,WIFI
00:42:68:74:70:2e,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,48,-85,32.11090698,34.95637934,74,3,WIFI
a4:18:75:e1:55:91,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:19:04,9,-80,32.11090698,34.95637934,74,3,WIFI
00:42:68:74:70:20,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,1,-77,32.11090698,34.95637934,74,3,WIFI
00:42:68:74:70:2f,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,48,-87,32.11090698,34.95637934,74,3,WIFI
06:d6:aa:63:57:f9,????? s8,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,1,-82,32.11090698,34.95637934,74,3,WIFI
e0:0e:da:7f:fc:7f,Kornit,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,48,-87,32.11090698,34.95637934,74,3,WIFI
1c:bd:b9:3d:d6:94,Bezeq_3dd691,[WEP][ESS],2017-11-02 08:19:04,6,-75,32.11090698,34.95637934,74,3,WIFI
a4:18:75:e1:55:92,Orian-Guest,[ESS],2017-11-02 08:19:04,9,-80,32.11090698,34.95637934,74,3,WIFI
58:bf:ea:92:34:22,Orian-Guest,[ESS],2017-11-02 08:19:04,5,-78,32.11090698,34.95637934,74,3,WIFI
02:38:19:c3:9c:31,scodix-orian,[IBSS],2017-11-02 08:19:04,10,-83,32.11090698,34.95637934,74,3,WIFI
48:ee:0c:39:55:99,albert_5,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:04,48,-86,32.11090698,34.95637934,74,3,WIFI
96:92:bc:d2:1c:c1,Gini w5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:19:04,7,-80,32.11090698,34.95637934,74,3,WIFI
9c:d3:6d:c2:0b:30,Comsak-WLAN,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 08:19:04,6,-81,32.11090698,34.95637934,74,3,WIFI
42502_781_3937567,GOLAN T,UNKNOWN;il,2017-11-02 08:19:04,0,-113,32.11090698,34.95637934,74,3,GSM
00:42:68:74:70:21,Kornit Guest,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:06,1,-78,32.11061409,34.95683006,75,3,WIFI
58:bf:ea:92:38:61,,[WPA2-EAP-CCMP+TKIP][ESS],2017-11-02 08:19:06,9,-79,32.11061409,34.95683006,75,3,WIFI
58:bf:ea:92:38:63,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:06,9,-79,32.11061409,34.95683006,75,3,WIFI
a4:18:75:ea:4f:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:06,9,-82,32.11061409,34.95683006,75,3,WIFI
58:bf:ea:92:38:62,Orian-Guest,[ESS],2017-11-02 08:19:06,9,-78,32.11061409,34.95683006,75,3,WIFI
a4:18:75:ea:4f:22,Orian-Guest,[ESS],2017-11-02 08:19:06,9,-82,32.11061409,34.95683006,75,3,WIFI
58:bf:ea:77:37:22,Orian-Guest,[ESS],2017-11-02 08:19:06,1,-81,32.11061409,34.95683006,75,3,WIFI
6c:3b:e5:96:b4:b3,HP-Print-B3-Officejet 6700,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:06,6,-80,32.11061409,34.95683006,75,3,WIFI
58:bf:ea:77:37:23,Orian-Masof,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 08:19:08,1,-81,32.1103116,34.95727437,77,3,WIFI
48:ee:0c:39:55:98,albert_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 08:19:08,11,-78,32.1103116,34.95727437,77,3,WIFI
