MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,ID
64:70:02:73:cc:28,GOLDFARB-PC_Network,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:00,4.0,-56.0,32.17688477,34.9145941,81.0,10.0,WIFI,model=LG-D855
40:65:a3:23:d7:50,HOTFiber-9D54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:00,1.0,-71.0,32.17688477,34.9145941,81.0,10.0,WIFI,model=LG-D855
4c:a5:6d:46:01:cf,???,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:00,11.0,-81.0,32.17688477,34.9145941,81.0,10.0,WIFI,model=LG-D855
50:c7:bf:1d:83:d1,fkatz_5G,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:00,40.0,-86.0,32.17688477,34.9145941,81.0,10.0,WIFI,model=LG-D855
f8:ab:05:dc:9c:fc,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:01,1.0,-76.0,32.17687593,34.91461122,81.0,10.0,WIFI,model=LG-D855
5a:c7:bf:1d:83:cc,au,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:01,10.0,-78.0,32.17687593,34.91461122,81.0,10.0,WIFI,model=LG-D855
00:12:2a:d1:89:cc,SmartBox-HD-89c0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:01,40.0,-79.0,32.17687593,34.91461122,81.0,10.0,WIFI,model=LG-D855
08:6a:0a:20:f6:72,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:04,1.0,-75.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
60:e3:27:6c:a9:70,Tamar,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:04,1.0,-78.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
90:8d:78:53:0c:af,Riteli_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:04,48.0,-83.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
e0:ce:c3:f1:70:d3,HOTFiber-9D54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:04,11.0,-79.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
90:8d:78:53:0c:b0,Riteli,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:04,7.0,-80.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
a0:8e:78:7e:bc:5a,Rivkin,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:04,11.0,-84.0,32.17684082,34.91463803,81.0,12.0,WIFI,model=LG-D855
c0:ac:54:f8:2b:0c,HOTBOX-anat,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:05,11.0,-67.0,32.1768266,34.9146506,84.0,12.0,WIFI,model=LG-D855
7c:03:4c:ba:d6:2a,Ohayon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:05,1.0,-76.0,32.1768266,34.9146506,84.0,12.0,WIFI,model=LG-D855
f8:ab:05:dd:59:8a,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:09,1.0,-73.0,32.17682273,34.914668,83.0,11.0,WIFI,model=LG-D855
c4:12:f5:ff:d0:de,Zipora,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:09,11.0,-82.0,32.17682273,34.914668,83.0,11.0,WIFI,model=LG-D855
90:8d:78:53:0c:b0,Riteli,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:11,7.0,-75.0,32.17680569,34.9146787,84.0,12.0,WIFI,model=LG-D855
e0:91:f5:d7:08:d2,yossichn,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:11,11.0,-80.0,32.17680569,34.9146787,84.0,12.0,WIFI,model=LG-D855
d0:0f:6d:f1:25:df,T128_f125de,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:11,7.0,-88.0,32.17680569,34.9146787,84.0,12.0,WIFI,model=LG-D855
00:12:2a:d1:89:c8,zeev,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:16,13.0,-64.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
14:ae:db:b1:6f:1d,eli-N-or,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:16,11.0,-69.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
00:12:2a:d1:89:cc,SmartBox-HD-89c0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,40.0,-69.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
90:8d:78:53:0c:af,Riteli_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:16,48.0,-75.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
e0:ce:c3:f1:70:d3,HOTFiber-9D54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,11.0,-73.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
c4:12:f5:ff:d0:de,Zipora,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:16,11.0,-77.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
6c:2e:85:fe:ea:f7,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,1.0,-78.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
78:d9:9f:f5:31:3d,bz969681_5_5GExt,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:16,48.0,-87.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
c4:12:f5:fe:4f:7a,zvi012,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,9.0,-83.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
a0:8e:78:7d:29:20,Rivkin,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,11.0,-83.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
14:ae:db:3c:b6:8a,bz969681,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:16,7.0,-85.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
c4:12:f5:fe:fa:7e,M5478,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:16,9.0,-85.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
e8:d1:1b:45:a1:8a,Rivkin,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:16,11.0,-86.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
5a:12:f5:ff:d0:df,Bezeq Free,[ESS],2017-11-02 07:58:16,11.0,-76.0,32.17660282,34.91483818,81.0,10.0,WIFI,model=LG-D855
50:c7:bf:1d:83:cf,fkatz,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:18,10.0,-75.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
d0:0f:6d:f1:25:df,T128_f125de,[WPA-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:18,7.0,-78.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
c4:12:f5:fe:fa:7e,M5478,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:18,9.0,-80.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
14:ae:db:4d:7c:bd,Pinkert,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:18,11.0,-74.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
04:a1:51:13:02:2f,arieh07,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:18,11.0,-81.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
00:26:5a:02:38:88,Bezeq_023885,[ESS],2017-11-02 07:58:18,6.0,-79.0,32.17644426,34.91480359,79.0,10.0,WIFI,model=LG-D855
f8:ab:05:dc:9c:fc,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:20,1.0,-71.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
60:e3:27:6c:a9:70,Tamar,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:20,1.0,-69.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
c4:12:f5:ff:d0:de,Zipora,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:20,11.0,-65.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
6c:2e:85:fe:ea:f7,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:20,1.0,-73.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
5a:12:f5:ff:d0:df,Bezeq Free,[ESS],2017-11-02 07:58:20,11.0,-64.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
64:51:06:71:b2:2f,HP-Print-2F-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:20,1.0,-69.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
04:a1:51:df:ae:76,pitz 2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:20,6.0,-73.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
20:0c:c8:1c:e8:10,Balash2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:20,1.0,-77.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
54:b8:0a:70:03:62,tamar,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:20,11.0,-80.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
14:ae:db:a1:1b:1d,ariepines,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:20,11.0,-80.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
f4:6b:ef:e0:eb:09,HOTBOX-E68A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:20,11.0,-81.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
18:d6:c7:83:b6:f0,maya,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:20,11.0,-82.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
70:62:b8:30:e3:91,ketem 5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:20,48.0,-91.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
70:62:b8:30:e3:90,ketem 2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:20,13.0,-89.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
00:22:b0:75:45:66,bagaon,[WEP][ESS],2017-11-02 07:58:20,6.0,-87.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
6a:a1:51:df:ae:77,Bezeq Free,[ESS],2017-11-02 07:58:20,6.0,-72.0,32.17627274,34.91472982,78.0,10.0,WIFI,model=LG-D855
04:a1:51:13:02:2f,arieh07,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:21,11.0,-73.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
70:62:b8:30:e3:90,ketem 2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:21,13.0,-81.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
14:ae:db:42:fb:75,Hayun1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:21,6.0,-73.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
a0:4f:d4:2b:da:61,Eti_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:21,1.0,-74.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
b0:48:7a:a1:78:9e,Shlomo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:21,1.0,-75.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
00:78:9e:fa:3c:f3,Gabi1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:21,11.0,-78.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
c0:4a:00:8a:71:ee,Ugly Kid Joe,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:21,3.0,-78.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
84:a1:d1:10:89:c5,peter,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:21,1.0,-78.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
a0:4f:d4:3a:a2:d1,landau,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:21,11.0,-78.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
98:e7:f4:ca:98:a5,DIRECT-A4-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:21,9.0,-81.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
6c:2e:85:fe:aa:d5,HOTBOX-2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:21,11.0,-83.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
20:0c:c8:1b:0b:62,uri_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:21,60.0,-88.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
a0:4f:d4:2b:da:62,Eti_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:21,52.0,-90.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
14:ae:db:b4:28:ed,MOYGLY2017,[ESS],2017-11-02 07:58:21,3.0,-78.0,32.1761831,34.91470045,77.0,10.0,WIFI,model=LG-D855
a0:4f:d4:2b:da:61,Eti_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:23,1.0,-69.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
84:a1:d1:10:89:c5,peter,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,1.0,-70.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
08:6a:0a:57:c6:f7,peter,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,1.0,-74.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
10:5a:f7:08:80:65,Cohen_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:23,2.0,-75.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
14:ae:db:b9:e4:7d,Starosa1006,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:23,6.0,-75.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
7c:03:4c:ba:77:04,ytzhk1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,1.0,-76.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
7c:b7:33:ea:b0:59,glem,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,1.0,-77.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
b0:48:7a:a1:4d:12,raz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:23,1.0,-77.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
fc:b4:e6:cf:f7:3e,HOTBOXF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,11.0,-77.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
e8:cc:18:ec:6d:a7,newNet,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:23,6.0,-77.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
b4:ee:b4:ac:d0:ae,HOTBOX-D0A8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,10.0,-80.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
14:ae:db:a3:b0:4d,Bar2000,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:23,11.0,-83.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
e8:d1:1b:71:a4:80,DOM,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:23,11.0,-83.0,32.1760083,34.91464743,75.0,10.0,WIFI,model=LG-D855
e0:ce:c3:8c:2a:2d,Haim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,9.0,-81.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
e8:cc:18:eb:e1:1b,Tomer.z,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,6.0,-74.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
5a:c7:bf:1d:83:cc,au,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,10.0,-77.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
4c:a5:6d:46:01:cf,???,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,11.0,-77.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
50:c7:bf:1d:83:d1,fkatz_5G,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,40.0,-85.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
a0:4f:d4:2b:da:62,Eti_5,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,52.0,-84.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
14:ae:db:b4:28:ed,MOYGLY2017,[ESS],2017-11-02 07:58:25,3.0,-66.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
7c:b7:33:ea:b0:59,glem,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,1.0,-70.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
b4:ee:b4:ac:d0:ae,HOTBOX-D0A8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,10.0,-75.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
00:78:9e:fa:5c:78,HOTBOX-464E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,6.0,-71.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
b8:a3:86:09:66:38,LIMORWIFI,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,6.0,-72.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
00:78:9e:fa:60:bf,HOTBOX22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,11.0,-72.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
d0:84:b0:fe:2e:07,glem,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,1.0,-75.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
c0:ac:54:f7:cd:91,HOTBOX-2C7E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,11.0,-75.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
e4:6f:13:72:b4:5a,yonatan,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,5.0,-75.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
d8:fb:5e:58:52:4e,HOTFiber15,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:25,11.0,-76.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
a0:4f:d4:42:a9:f1,Evalampal1,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,11.0,-78.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
d0:d4:12:6d:06:a2,Efrati@222N,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,11.0,-80.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
d0:0f:6d:f1:4d:f3,Plosk,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-02 07:58:25,9.0,-84.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
e8:fc:af:9a:37:ef, nili4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:25,11.0,-85.0,32.17586959,34.91462513,74.0,10.0,WIFI,model=LG-D855
42502_862_3899679,GOLAN T,UNKNOWN;il,2017-11-02 07:58:25,0.0,-113.0,32.17586959,34.91462513,74.0,10.0,GSM,model=LG-D855
f8:ab:05:dd:59:8a,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:27,1.0,-78.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
c0:ac:54:f8:2b:0c,HOTBOX-anat,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:27,11.0,-78.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
08:6a:0a:20:f6:72,Liroy Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:27,1.0,-78.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
90:8d:78:53:0c:b0,Riteli,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:27,7.0,-75.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
7c:03:4c:ba:d6:2a,Ohayon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:27,1.0,-74.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
14:ae:db:a3:b0:4d,Bar2000,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:27,11.0,-77.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
e8:fc:af:9a:37:ef, nili4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:27,11.0,-80.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
14:ae:db:48:11:0d,Alina_2.4,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:27,6.0,-75.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
06:ae:db:48:11:0d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:27,6.0,-76.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
b0:b2:8f:12:e9:34,HOTBOX-8A13,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:27,1.0,-77.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
c8:be:19:12:c8:7a,Nitzan_3,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:27,11.0,-78.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
b0:48:7a:ec:cd:fe,Sapierowiez Family,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:27,1.0,-78.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
5c:d9:98:63:7a:46,selink,[WEP][ESS],2017-11-02 07:58:27,3.0,-81.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
52:fc:af:9a:37:ec,Bezeq Free L014F7,[ESS],2017-11-02 07:58:27,11.0,-82.0,32.17574182,34.914601,73.0,10.0,WIFI,model=LG-D855
00:12:2a:d1:89:c8,zeev,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-02 07:58:30,13.0,-76.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
c4:12:f5:fe:4f:7a,zvi012,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:30,9.0,-80.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
d8:fb:5e:58:52:4e,HOTFiber15,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-02 07:58:30,11.0,-66.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
e8:fc:af:9a:37:ef, nili4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:30,11.0,-71.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
52:fc:af:9a:37:ec,Bezeq Free L014F7,[ESS],2017-11-02 07:58:30,11.0,-71.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
6c:3b:6b:05:d0:c4,RDBY_5G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:30,36.0,-73.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
30:91:8f:53:e6:dc,PINI62,[WPA-PSK-TKIP][ESS],2017-11-02 07:58:30,11.0,-71.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
e8:fc:af:9a:37:f0, nili4_5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:30,60.0,-76.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
50:65:f3:04:ee:0d,HP-Print-0D-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:30,9.0,-73.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
6c:3b:6b:05:d0:c5,RDBY_2.4G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-02 07:58:30,4.0,-76.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
14:ae:db:b0:f2:a5,Alikbeltser,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:30,1.0,-77.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
6c:19:8f:49:95:ee,SHMUELALFI,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:30,6.0,-77.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
a0:ab:1b:5f:54:36,laufer,[WPA2-PSK-CCMP][ESS],2017-11-02 07:58:30,4.0,-78.0,32.17556369,34.91453083,73.0,10.0,WIFI,model=LG-D855
